location,total_sqft,bath,balcony,price,bhk,price_per_sqft
Other,1080.0,2,1,37.8,2,3500.0
CV Raman Nagar,705.0,2,1,50.0,1,7092.2
Other,1200.0,2,2,35.0,3,2916.67
Anandapura,1200.0,2,1,50.0,2,4166.67
Talaghattapura,1804.0,3,2,127.0,3,7039.91
Other,750.0,2,0,20.0,2,2666.67
Malleshwaram,2800.0,4,2,252.0,4,9000.0
Battarahalli,1090.0,2,2,38.37,2,3520.18
R.T. Nagar,1500.0,2,0,230.0,2,15333.33
Electronic City,1287.0,3,1,55.0,3,4273.5
Thigalarapalya,2215.0,4,2,157.0,3,7088.04
Kadubeesanahalli,2800.0,4,2,375.0,4,13392.86
Sarjapur  Road,1045.0,2,2,42.15,2,4033.49
Hormavu,1263.0,2,1,47.36,2,3749.8
Whitefield,1431.0,3,2,85.0,3,5939.9
Dommasandra,999.0,2,2,32.9,2,3293.29
Vittasandra,1650.0,3,2,85.5,3,5181.82
Other,1535.0,3,1,72.0,3,4690.55
Marathahalli,2524.0,5,2,180.0,4,7131.54
Kanakpura Road,1300.0,3,2,69.0,3,5307.69
7th Phase JP Nagar,2095.0,3,2,150.0,3,7159.9
Ananth Nagar,500.0,1,1,14.0,1,2800.0
Other,1265.0,2,2,68.0,2,5375.49
Kudlu Gate,1215.0,2,1,44.96,2,3700.41
Yelahanka New Town,2200.0,2,0,180.0,2,8181.82
Electronics City Phase 1,1028.0,2,1,51.0,2,4961.09
Hegde Nagar,1835.0,2,2,92.0,3,5013.62
Munnekollal,1800.0,3,3,65.0,3,3611.11
1st Phase JP Nagar,2077.0,3,3,175.0,3,8425.61
Sarjapur  Road,2880.0,3,2,211.0,4,7326.39
Dasanapura,708.0,2,1,31.15,2,4399.72
Basavangudi,1200.0,2,3,120.0,2,10000.0
Hosakerehalli,925.0,2,1,46.25,2,5000.0
Bannerghatta Road,2826.0,3,1,148.0,3,5237.08
Kanakpura Road,458.0,1,0,33.66,1,7349.34
Other,3500.0,4,0,150.0,4,4285.71
Other,5400.0,4,2,250.0,4,4629.63
Amruthahalli,1450.0,2,1,90.0,3,6206.9
Kasavanhalli,1100.0,2,1,65.0,2,5909.09
Kadubeesanahalli,1185.0,2,3,55.0,2,4641.35
9th Phase JP Nagar,1900.0,4,2,80.0,4,4210.53
TC Palaya,1200.0,2,1,70.0,2,5833.33
Other,660.0,1,1,35.0,1,5303.03
Ambedkar Nagar,1920.0,4,2,121.0,3,6302.08
Jalahalli,1200.0,2,0,130.0,2,10833.33
Sarjapur  Road,3418.0,2,2,222.0,4,6495.03
1st Phase JP Nagar,4550.0,2,1,240.0,4,5274.73
Bhoganhalli,1205.0,2,1,68.32,2,5669.71
Haralur Road,1200.0,2,2,46.0,2,3833.33
Akshaya Nagar,1421.0,2,2,73.0,3,5137.23
6th Phase JP Nagar,1250.0,3,3,48.9,3,3912.0
Whitefield,524.0,1,1,29.0,1,5534.35
HSR Layout,4200.0,5,2,245.0,5,5833.33
Thubarahalli,1540.0,3,2,90.0,3,5844.16
Sarjapur  Road,984.0,2,1,45.91,2,4665.65
Rachenahalli,985.0,2,1,50.17,2,5093.4
Whitefield,2830.0,4,3,161.0,4,5689.05
Other,1140.0,2,3,60.0,2,5263.16
5th Block Hbr Layout,3600.0,5,3,130.0,5,3611.11
Begur Road,1410.0,2,3,44.42,3,3150.35
Raja Rajeshwari Nagar,1700.0,2,2,86.0,3,5058.82
Devanahalli,1360.0,2,0,62.425,2,4590.07
Electronic City,1800.0,3,2,700.0,4,38888.89
Dasarahalli,1333.0,2,1,86.65,2,6500.38
Electronic City,1258.0,2,1,85.5,2,6796.5
Other,1458.0,2,2,87.0,3,5967.08
Electronic City,1386.0,2,1,85.0,2,6132.76
Electronic City Phase II,1140.0,2,1,32.92,2,2887.72
Electronic City,550.0,1,1,27.0,1,4909.09
Lakshminarayana Pura,1200.0,2,3,83.0,2,6916.67
Other,1081.0,2,1,39.0,2,3607.77
Whitefield,2135.0,3,2,149.0,4,6978.92
Whitefield,2500.0,4,0,100.0,4,4000.0
Other,1178.0,2,1,80.0,2,6791.17
Devarachikkanahalli,991.0,2,2,40.0,2,4036.33
Gottigere,1493.0,2,3,90.0,3,6028.13
Subramanyapura,2495.0,3,3,130.0,3,5210.42
Kammasandra,1080.0,2,1,31.99,2,2962.04
Dasanapura,814.0,2,1,53.0,2,6511.06
Electronic City,1025.0,2,1,50.0,2,4878.05
Bannerghatta Road,1115.0,2,1,61.0,2,5470.85
Whitefield,3075.0,2,3,188.0,4,6113.82
Whitefield,1760.0,3,2,160.0,3,9090.91
Other,4000.0,8,1,150.0,7,3750.0
Marathahalli,3090.0,4,2,350.0,4,11326.86
Other,2700.0,4,3,295.0,4,10925.93
Other,1175.0,2,2,52.86,2,4498.72
Hebbal,4235.0,5,3,364.0,4,8595.04
KR Puram,1100.0,2,2,45.0,2,4090.91
Banashankari,1450.0,2,2,50.75,2,3500.0
6th Phase JP Nagar,1810.0,3,3,131.0,3,7237.57
Other,1426.0,2,3,71.0,3,4978.96
Sector 7 HSR Layout,2400.0,2,3,195.0,3,8125.0
Kalyan nagar,1100.0,2,1,70.0,2,6363.64
Electronic City Phase II,650.0,1,1,35.0,1,5384.62
Old Madras Road,1350.0,3,2,47.25,3,3500.0
Kaikondrahalli,900.0,2,1,27.0,2,3000.0
Billekahalli,1360.0,2,3,110.0,2,8088.24
Yeshwanthpur,674.0,1,1,36.85,1,5467.36
Whitefield,1655.0,3,2,110.0,3,6646.53
Other,1300.0,2,2,95.0,2,7307.69
Other,936.0,1,0,53.0,1,5662.39
Other,1277.0,2,2,92.0,2,7204.39
Other,1200.0,2,1,54.0,2,4500.0
Hormavu,1015.0,2,1,39.08,2,3850.25
Budigere,1153.0,2,2,60.0,2,5203.82
Kengeri,1035.0,2,1,51.5,2,4975.85
KR Puram,3300.0,3,1,255.0,5,7727.27
Uttarahalli,1150.0,2,1,46.0,2,4000.0
Malleshwaram,1020.0,2,1,80.0,2,7843.14
8th Phase JP Nagar,1160.0,2,1,95.0,2,8189.66
Bisuvanahalli,1075.0,2,1,31.0,3,2883.72
Brookefield,1225.0,2,2,72.0,2,5877.55
Benson Town,5000.0,5,3,950.0,4,19000.0
Other,1600.0,2,1,160.0,2,10000.0
Malleshwaram,600.0,1,0,90.0,2,15000.0
Other,1350.0,3,2,60.0,3,4444.44
Kanakpura Road,1300.0,3,1,69.0,3,5307.69
Channasandra,830.0,2,1,36.28,2,4371.08
Hennur Road,1155.0,2,1,69.18,2,5989.61
Sarakki Nagar,3126.0,5,3,345.0,4,11036.47
Jalahalli,905.0,2,2,55.0,2,6077.35
Vijayanagar,1375.0,2,0,75.0,3,5454.55
Electronic City,1140.0,2,2,33.84,2,2968.42
Hormavu,1550.0,2,2,60.0,3,3870.97
Kannamangala,957.0,2,1,55.0,2,5747.13
9th Phase JP Nagar,890.0,2,2,45.0,2,5056.18
KR Puram,3000.0,4,2,235.0,4,7833.33
Electronic City,1070.0,2,1,55.0,2,5140.19
Other,2400.0,5,1,150.0,5,6250.0
Other,2400.0,4,2,595.0,4,24791.67
Rachenahalli,925.0,2,1,37.0,2,4000.0
Kammasandra,1415.0,2,2,60.0,2,4240.28
Other,500.0,2,0,80.0,1,16000.0
Thanisandra,1225.0,2,1,37.0,2,3020.41
Hennur Road,2000.0,4,0,90.0,4,4500.0
Whitefield,840.0,1,1,57.0,1,6785.71
Thanisandra,1732.0,3,1,112.0,3,6466.51
Parappana Agrahara,1200.0,1,0,45.0,1,3750.0
Bhoganhalli,1260.0,2,1,69.9,2,5547.62
Other,1092.0,2,1,49.0,2,4487.18
Other,827.0,2,0,34.0,2,4111.25
Horamavu Banaswadi,1357.0,2,2,54.0,2,3979.37
Chamrajpet,650.0,1,1,40.0,2,6153.85
7th Phase JP Nagar,1370.0,2,1,54.79,3,3999.27
Whitefield,1725.0,3,2,106.0,3,6144.93
Jalahalli,1000.0,2,0,70.0,2,7000.0
TC Palaya,1350.0,1,0,55.0,1,4074.07
7th Phase JP Nagar,3200.0,4,2,350.0,4,10937.5
Bellandur,1717.0,3,2,110.0,3,6406.52
Kanakpura Road,700.0,2,1,34.0,2,4857.14
Other,800.0,2,1,32.0,2,4000.0
Rajaji Nagar,2367.0,4,3,340.0,3,14364.17
Sonnenahalli,1415.0,2,1,65.0,3,4593.64
7th Phase JP Nagar,1976.0,3,1,145.0,3,7338.06
Kambipura,883.0,2,1,37.01,2,4191.39
Yelahanka,700.0,1,1,38.0,1,5428.57
Sarjapur,1445.0,3,1,50.0,3,3460.21
Battarahalli,2082.0,3,2,104.0,3,4995.2
HSR Layout,1140.0,2,2,46.0,2,4035.09
Thanisandra,933.0,2,1,66.0,2,7073.95
Electronic City Phase II,1155.0,2,1,57.0,2,4935.06
Whitefield,1130.0,2,1,36.0,2,3185.84
Bannerghatta,1200.0,2,2,73.2,2,6100.0
Other,1055.0,2,1,43.0,2,4075.83
Rajaji Nagar,1555.0,3,2,125.0,3,8038.59
Bellandur,1420.0,3,2,62.0,3,4366.2
Other,2214.0,3,2,350.0,3,15808.49
Devanahalli,658.0,1,1,26.91,1,4089.67
Bhoganhalli,896.9,2,1,78.74,2,8779.13
Giri Nagar,4000.0,3,2,750.0,4,18750.0
KR Puram,1035.0,2,2,40.0,2,3864.73
Whitefield,2064.0,5,2,225.0,4,10901.16
Other,1839.0,3,3,160.0,3,8700.38
Begur Road,1200.0,2,2,44.0,2,3666.67
Yelahanka New Town,488.0,1,1,20.0,1,4098.36
Banashankari Stage II,1200.0,2,1,198.0,3,16500.0
Other,2760.0,5,2,140.0,5,5072.46
Other,993.0,2,2,42.0,2,4229.61
Hoodi,1225.0,2,1,45.0,2,3673.47
TC Palaya,900.0,2,0,55.0,2,6111.11
Sompura,825.0,2,1,32.0,2,3878.79
Bellandur,3596.0,4,2,359.0,4,9983.31
Electronic City Phase II,1800.0,3,3,92.0,3,5111.11
Other,925.0,2,1,100.0,2,10810.81
Kanakpura Road,1167.0,2,1,63.0,2,5398.46
Sarjapur,1150.0,2,1,41.0,2,3565.22
Other,650.0,1,1,50.0,1,7692.31
Sarjapur  Road,675.0,1,1,27.0,1,4000.0
Other,2260.0,3,1,90.0,2,3982.3
Other,720.0,1,0,32.39,1,4498.61
Whitefield,4800.0,4,2,600.0,3,12500.0
Yelahanka New Town,1100.0,2,1,58.0,2,5272.73
Uttarahalli,1330.0,2,1,58.0,3,4360.9
Koramangala,1320.0,2,1,160.0,2,12121.21
Ulsoor,1685.0,4,2,185.0,3,10979.23
Other,2400.0,5,2,75.0,6,3125.0
Banashankari,1770.0,3,3,108.0,3,6101.69
Prithvi Layout,2100.0,3,3,125.0,3,5952.38
Pai Layout,1000.0,2,3,42.0,2,4200.0
Ramamurthy Nagar,2916.0,5,1,230.0,4,7887.52
Kanakpura Road,1419.59,2,1,65.0,3,4578.79
Kodihalli,1400.0,3,2,81.0,3,5785.71
Horamavu Agara,750.0,2,1,37.49,2,4998.67
Bannerghatta,1070.0,2,1,87.0,2,8130.84
Kannamangala,1536.0,3,1,107.0,3,6966.15
Koramangala,1710.0,3,2,210.0,3,12280.7
JP Nagar,2400.0,3,3,196.0,3,8166.67
Sarjapur  Road,1773.5,2,2,102.92,3,5803.21
Electronic City,1342.0,2,1,72.0,2,5365.13
Other,1600.0,3,2,130.0,3,8125.0
Kanakapura,938.0,1,1,50.0,1,5330.49
Budigere,1820.0,3,2,99.0,3,5439.56
Bhoganhalli,2439.0,4,3,170.0,4,6970.07
Kanakpura Road,1665.0,3,2,78.0,3,4684.68
Basavangudi,1850.0,3,2,150.0,3,8108.11
Bommanahalli,1091.0,2,1,40.0,2,3666.36
Sarjapur  Road,1346.0,2,1,74.03,2,5500.0
Rajaji Nagar,1720.0,3,2,224.0,3,13023.26
Brookefield,3675.0,4,3,176.0,4,4789.12
JP Nagar,1060.0,2,2,33.95,2,3202.83
Whitefield,1059.0,2,1,57.0,2,5382.44
Hebbal,1299.0,2,1,97.0,2,7467.28
Yelahanka,1491.0,3,2,85.0,3,5700.87
Basaveshwara Nagar,1200.0,2,2,85.0,2,7083.33
Yelahanka,2088.0,5,0,110.0,4,5268.2
Hulimavu,581.0,1,1,29.0,1,4991.39
Other,1296.0,2,2,70.0,2,5401.23
Other,1125.0,2,1,55.0,2,4888.89
Electronic City,1275.0,3,1,70.0,3,5490.2
Kothanur,1095.0,2,2,55.0,2,5022.83
Sarjapur  Road,10000.0,4,2,975.0,5,9750.0
Old Madras Road,1330.0,2,2,74.0,2,5563.91
Marathahalli,1135.0,2,2,60.0,2,5286.34
Whitefield,516.0,1,1,39.0,1,7558.14
Other,1194.0,2,1,51.0,2,4271.36
Banaswadi,2250.0,5,2,240.0,5,10666.67
Electronic City,770.0,1,1,38.0,2,4935.06
Sarjapur  Road,3930.0,5,2,330.0,4,8396.95
Chikkalasandra,1355.0,3,2,54.2,3,4000.0
Abbigere,3000.0,8,0,150.0,8,5000.0
Harlur,2569.0,4,1,175.0,4,6811.99
Hebbal,3758.0,4,2,450.0,4,11974.45
Whitefield,1116.0,2,3,51.91,2,4651.43
Bhoganhalli,1707.0,3,2,115.0,3,6736.97
Sultan Palaya,1070.0,2,2,49.0,2,4579.44
Whitefield,6000.0,4,2,410.0,4,6833.33
Tumkur Road,1240.0,2,1,83.0,3,6693.55
JP Nagar,1300.0,2,1,91.65,2,7050.0
Ambalipura,1700.0,2,2,76.0,2,4470.59
Yeshwanthpur,1383.0,2,2,76.18,3,5508.32
Other,3000.0,4,3,170.0,5,5666.67
Electronic City,1200.0,2,1,34.65,2,2887.5
Hulimavu,935.0,2,3,45.0,2,4812.83
Thigalarapalya,2072.0,4,2,151.0,3,7287.64
Other,2200.0,3,1,225.0,4,10227.27
Jalahalli,615.0,1,1,46.0,1,7479.67
KR Puram,1116.0,2,1,45.0,2,4032.26
Whitefield,1639.0,3,2,107.0,3,6528.37
Marathahalli,1839.0,3,2,130.0,3,7069.06
Other,1300.0,2,2,63.0,2,4846.15
Horamavu Agara,625.0,1,1,27.0,1,4320.0
Thanisandra,933.0,1,1,61.0,1,6538.05
Hosur Road,2289.0,3,3,180.0,3,7863.7
Ramamurthy Nagar,2316.0,3,0,125.0,3,5397.24
Electronic City,1005.0,2,1,39.77,2,3957.21
Horamavu Agara,1080.0,2,1,38.0,2,3518.52
Vishwapriya Layout,910.0,2,3,36.0,2,3956.04
Hormavu,1200.0,2,0,73.0,2,6083.33
Electronic City,1110.0,2,1,39.9,2,3594.59
Kothanur,1142.0,2,2,56.0,2,4903.68
2nd Stage Nagarbhavi,4000.0,4,3,240.0,5,6000.0
Hormavu,1800.0,3,1,204.0,3,11333.33
AECS Layout,1005.0,2,1,55.0,2,5472.64
Other,1626.6,3,1,133.0,3,8176.56
Kothanur,1074.0,2,2,54.0,2,5027.93
Basavangudi,1230.0,2,0,80.0,2,6504.07
Electronic City,660.0,1,1,23.0,2,3484.85
Other,1007.0,2,2,48.0,2,4766.63
Whitefield,1820.0,3,2,113.0,3,6208.79
Other,1100.0,2,1,60.0,2,5454.55
Other,1348.0,2,0,100.0,2,7418.4
Kasavanhalli,1230.0,2,2,66.25,2,5386.18
Horamavu Agara,1176.0,2,1,37.62,3,3198.98
Uttarahalli,1590.0,3,2,57.0,3,3584.91
Frazer Town,1200.0,2,1,78.0,2,6500.0
Other,1298.0,2,1,65.0,2,5007.7
Hosa Road,1161.0,2,1,55.15,2,4750.22
Other,1350.0,4,0,175.0,4,12962.96
Kothanur,1285.0,2,1,60.0,2,4669.26
Electronic City,1644.0,3,2,92.59,3,5632.0
Kasavanhalli,1819.0,3,1,150.0,3,8246.29
1st Phase JP Nagar,1205.0,2,1,85.0,2,7053.94
Basavangudi,2350.0,3,3,300.0,3,12765.96
Uttarahalli,1050.0,2,1,42.0,2,4000.0
Raja Rajeshwari Nagar,1270.0,2,2,62.0,2,4881.89
9th Phase JP Nagar,1240.0,2,2,39.89,3,3216.94
Jigani,1221.0,3,3,70.0,3,5733.01
Kanakpura Road,1339.0,2,2,63.0,2,4705.0
Thigalarapalya,4303.0,5,2,300.0,4,6971.88
Haralur Road,1315.0,2,1,85.0,2,6463.88
Raja Rajeshwari Nagar,1250.0,2,2,68.0,2,5440.0
Bisuvanahalli,850.0,2,1,27.0,2,3176.47
7th Phase JP Nagar,1600.0,2,2,110.0,3,6875.0
Electronic City,1250.0,2,1,62.0,2,4960.0
Other,1312.0,2,1,56.5,3,4306.4
Kadugodi,3000.0,4,0,134.0,4,4466.67
Electronic City Phase II,1300.0,2,2,28.0,2,2153.85
Whitefield,1990.0,3,3,98.0,3,4924.62
Other,760.0,2,2,38.5,2,5065.79
Ambedkar Nagar,5000.0,4,2,536.0,4,10720.0
Kadugodi,1614.0,2,2,59.0,3,3655.51
Judicial Layout,1500.0,3,2,162.0,4,10800.0
Other,1182.0,2,1,60.1,3,5084.6
Other,1053.0,2,1,46.29,2,4396.01
6th Phase JP Nagar,750.0,1,1,105.0,1,14000.0
Gubbalala,2000.0,3,3,125.0,3,6250.0
Electronic City Phase II,1940.0,4,3,116.0,3,5979.38
Hennur Road,1590.0,3,2,105.0,3,6603.77
Other,1035.0,2,2,52.79,2,5100.48
Kothanur,1075.0,2,2,53.0,2,4930.23
TC Palaya,900.0,2,0,55.0,2,6111.11
Raja Rajeshwari Nagar,1260.0,2,1,62.0,3,4920.63
Thanisandra,1702.0,3,2,107.0,3,6286.72
Bisuvanahalli,1080.0,2,2,65.0,3,6018.52
Kasavanhalli,1189.0,2,1,45.0,2,3784.69
Tumkur Road,1035.0,2,1,39.0,2,3768.12
Hennur Road,1200.0,2,1,36.0,2,3000.0
Mahalakshmi Layout,4482.0,6,2,852.0,8,19009.37
Other,1200.0,3,0,200.0,3,16666.67
Kanakpura Road,1300.0,3,1,69.0,3,5307.69
Yelahanka,1330.0,2,1,93.65,2,7041.35
Kaggalipura,1210.0,2,1,65.0,3,5371.9
Chikkalasandra,1350.0,2,2,54.2,3,4014.81
Kaval Byrasandra,1900.0,2,2,65.0,3,3421.05
Ambedkar Nagar,1935.0,4,2,125.0,3,6459.95
Other,1410.0,3,3,90.0,3,6382.98
Narayanapura,1469.0,2,2,99.14,2,6748.81
Varthur,986.0,2,1,30.0,2,3042.6
Other,1460.0,2,2,87.0,3,5958.9
Other,1260.0,2,2,85.05,3,6750.0
Chandapura,1345.0,2,2,39.5,3,2936.8
Panathur,980.0,2,1,57.0,2,5816.33
Kudlu Gate,1164.0,2,2,75.0,2,6443.3
Subramanyapura,929.0,1,2,51.0,2,5489.77
Kundalahalli,1065.0,2,1,70.0,2,6572.77
Budigere,1172.0,2,0,56.725,2,4840.02
Other,3000.0,3,1,265.0,3,8833.33
Electronic City,1020.0,2,1,30.27,2,2967.65
Gunjur,1362.0,3,1,62.63,3,4598.38
Yeshwanthpur,672.0,1,1,36.85,1,5483.63
Brookefield,1746.0,3,3,115.0,3,6586.48
Electronic City,1025.0,2,1,29.6,2,2887.8
Harlur,1532.0,2,1,65.0,2,4242.82
Other,1200.0,2,2,120.0,3,10000.0
Other,1250.0,2,2,65.0,2,5200.0
Thanisandra,1188.0,2,1,39.0,2,3282.83
Whitefield,3565.0,4,0,218.0,4,6115.01
Marathahalli,1170.0,2,2,85.0,2,7264.96
Other,1800.0,3,2,150.0,3,8333.33
Other,1000.0,2,1,35.0,2,3500.0
Cooke Town,2600.0,3,1,375.0,3,14423.08
Kasturi Nagar,2507.0,4,2,155.0,4,6182.69
Babusapalaya,1061.0,2,1,34.0,2,3204.52
KR Puram,1290.0,2,2,69.0,2,5348.84
Sarjapur,1200.0,2,1,42.6,2,3550.0
Bharathi Nagar,1120.0,2,2,39.29,2,3508.04
Electronic City,418.0,1,1,12.0,1,2870.81
Sarjapur,1333.0,3,1,50.0,3,3750.94
Sarjapur  Road,1691.0,3,2,119.0,3,7037.26
Thanisandra,747.0,1,0,34.355,1,4599.06
Koramangala,1700.0,3,3,250.0,3,14705.88
Thanisandra,2030.0,4,1,125.0,3,6157.64
Balagere,1012.0,2,1,70.0,2,6917.0
Kudlu,1245.0,2,1,60.0,3,4819.28
7th Phase JP Nagar,1765.0,3,2,118.0,3,6685.55
Gottigere,1110.0,2,2,36.25,2,3265.77
Other,967.0,2,1,47.8,2,4943.12
Sarjapur,1044.0,2,2,36.0,2,3448.28
Brookefield,1518.0,3,3,80.0,3,5270.09
KR Puram,1300.0,2,2,57.0,3,4384.62
Other,1798.0,3,3,73.0,3,4060.07
KR Puram,866.28,2,0,36.38,2,4199.57
Whitefield,3410.0,5,3,253.0,4,7419.35
Singasandra,1179.0,2,2,56.0,2,4749.79
Rajaji Nagar,3600.0,5,2,510.0,5,14166.67
Uttarahalli,1125.0,2,1,48.0,2,4266.67
Other,2098.0,3,1,210.0,3,10009.53
Other,2400.0,3,1,270.0,3,11250.0
Haralur Road,1976.0,3,2,92.0,3,4655.87
5th Phase JP Nagar,1190.0,2,2,61.8,2,5193.28
Other,1800.0,3,3,192.0,3,10666.67
Jakkur,1761.0,3,1,84.52,3,4799.55
Cooke Town,1700.0,3,3,120.0,3,7058.82
Electronic City,1128.0,2,1,64.8,2,5744.68
Other,2000.0,3,2,85.0,3,4250.0
Electronic City,1220.0,2,1,35.25,3,2889.34
Other,509.0,1,1,20.0,1,3929.27
Ambedkar Nagar,1852.0,4,2,122.0,3,6587.47
Varthur,1045.0,2,1,40.65,2,3889.95
Other,3535.0,4,2,215.0,4,6082.04
Marathahalli,1102.0,2,2,53.67,2,4870.24
Other,1800.0,3,2,82.0,4,4555.56
Hebbal Kempapura,1436.0,2,2,75.0,3,5222.84
Other,1397.0,2,2,52.0,3,3722.26
Kothanur,1140.0,2,2,56.0,2,4912.28
Balagere,645.0,1,1,55.0,1,8527.13
Other,2350.0,5,2,325.0,5,13829.79
Nagarbhavi,1200.0,3,2,225.0,3,18750.0
Other,2050.0,3,2,135.0,3,6585.37
Sarjapur  Road,1335.0,2,1,95.0,2,7116.1
Other,2100.0,1,1,200.0,2,9523.81
Hebbal,1255.0,3,2,77.68,3,6189.64
Thanisandra,1140.0,2,1,59.0,2,5175.44
Hosakerehalli,2376.0,3,1,240.0,3,10101.01
Thanisandra,663.0,1,1,46.0,1,6938.16
Other,1276.0,2,0,146.0,2,11442.01
Kanakpura Road,1450.0,3,3,60.9,3,4200.0
Kodichikkanahalli,1400.0,3,3,66.0,3,4714.29
Other,1339.0,2,1,53.56,2,4000.0
Electronic City,1220.0,2,1,35.23,3,2887.7
Malleshwaram,2200.0,3,2,275.0,3,12500.0
Other,1305.0,2,2,52.0,2,3984.67
Green Glen Layout,1740.0,3,3,80.0,3,4597.7
Anekal,680.0,1,1,21.0,2,3088.24
Bannerghatta Road,1154.0,2,2,47.0,2,4072.79
Munnekollal,1200.0,2,2,40.0,2,3333.33
Hennur,1155.0,2,2,54.5,2,4718.61
Sarjapur  Road,1525.0,2,3,63.0,3,4131.15
Giri Nagar,600.0,1,1,125.0,1,20833.33
Hebbal,2470.0,5,2,192.0,4,7773.28
Padmanabhanagar,1100.0,2,1,60.0,2,5454.55
Hormavu,1250.0,2,2,65.0,2,5200.0
Kothanur,1400.0,2,1,70.0,2,5000.0
Other,1600.0,3,2,100.0,3,6250.0
Electronic City,1060.0,2,1,55.0,2,5188.68
Horamavu Banaswadi,1272.0,2,2,50.0,2,3930.82
Kanakpura Road,1296.0,2,2,105.0,2,8101.85
Other,2100.0,3,2,280.0,4,13333.33
Karuna Nagar,1945.0,3,3,115.0,3,5912.6
Chandapura,1033.0,2,2,30.47,3,2949.66
Other,2300.0,2,2,69.0,3,3000.0
Other,1235.0,2,2,52.76,2,4272.06
Other,2100.0,3,1,270.0,3,12857.14
Other,850.0,2,1,42.5,2,5000.0
Subramanyapura,1880.0,3,2,110.0,3,5851.06
1st Block Jayanagar,2450.0,4,2,368.0,4,15020.41
Kenchenahalli,1060.0,2,2,52.0,2,4905.66
Hennur Road,2041.0,3,3,138.0,3,6761.39
Hulimavu,1050.0,2,2,125.0,2,11904.76
Vasanthapura,1037.0,2,1,36.28,2,3498.55
Other,1150.0,2,1,39.0,2,3391.3
LB Shastri Nagar,1184.0,2,1,62.0,2,5236.49
Sarjapur  Road,1680.0,3,2,126.0,3,7500.0
Thanisandra,1411.0,3,2,100.0,3,7087.17
Kanakpura Road,900.0,2,2,41.0,2,4555.56
Other,3500.0,4,3,320.0,4,9142.86
Thanisandra,1702.0,3,2,120.0,3,7050.53
Yelahanka,1185.0,2,2,45.0,2,3797.47
Kanakpura Road,1300.0,3,1,64.0,3,4923.08
Other,1545.0,3,2,65.0,3,4207.12
6th Phase JP Nagar,1515.0,2,2,135.0,3,8910.89
Jigani,1300.0,3,3,55.0,3,4230.77
JP Nagar,1107.0,2,1,57.0,2,5149.05
Old Madras Road,1720.0,3,2,106.0,3,6162.79
Other,1540.0,3,2,150.0,3,9740.26
Bannerghatta Road,1000.0,2,1,44.5,2,4450.0
Electronic City,710.0,1,1,40.42,1,5692.96
Thanisandra,1100.0,2,1,38.0,2,3454.55
Other,3200.0,4,0,270.0,4,8437.5
Other,900.0,2,2,160.0,2,17777.78
Bannerghatta Road,1250.0,2,0,48.0,2,3840.0
Kaggadasapura,2400.0,4,3,130.0,5,5416.67
Hegde Nagar,1584.01,3,1,104.0,3,6565.62
Kaggadasapura,1485.0,2,2,70.0,3,4713.8
Hennur Road,1100.0,2,1,78.0,3,7090.91
8th Phase JP Nagar,1245.0,2,1,59.0,2,4738.96
Hennur Road,1880.0,4,0,154.0,4,8191.49
Frazer Town,2214.0,3,3,350.0,3,15808.49
Other,1050.0,2,2,45.0,2,4285.71
Bannerghatta Road,1640.0,3,2,105.0,3,6402.44
Other,1165.0,2,1,65.0,2,5579.4
Kengeri Satellite Town,1110.0,2,1,43.0,2,3873.87
Other,4000.0,4,2,630.0,4,15750.0
Uttarahalli,4500.0,4,0,150.0,4,3333.33
Haralur Road,1300.0,2,2,75.0,2,5769.23
Other,1200.0,1,0,42.0,2,3500.0
Hennur Road,1232.0,2,1,69.61,2,5650.16
Jalahalli,1704.0,3,2,94.36,3,5537.56
7th Phase JP Nagar,1275.0,2,2,88.0,3,6901.96
Sarjapur  Road,1222.0,2,1,68.0,3,5564.65
Varthur,1155.0,2,2,39.0,2,3376.62
Electronic City,1000.0,2,1,29.95,2,2995.0
Horamavu Banaswadi,1200.0,2,1,45.0,2,3750.0
Yelahanka,1517.0,3,2,71.28,3,4698.75
Horamavu Agara,1166.0,2,1,37.29,2,3198.11
Electronic City,870.0,2,2,24.0,2,2758.62
5th Phase JP Nagar,4000.0,5,2,170.0,5,4250.0
Rajaji Nagar,1350.0,4,1,230.0,4,17037.04
Whitefield,1345.0,3,1,58.0,3,4312.27
Dommasandra,900.0,3,1,75.0,3,8333.33
EPIP Zone,3800.0,5,2,170.0,4,4473.68
Chandapura,971.0,2,2,38.0,3,3913.49
Hennur,1255.0,2,1,52.32,2,4168.92
EPIP Zone,1810.0,2,2,65.0,2,3591.16
Other,1300.0,2,1,58.0,2,4461.54
Thanisandra,1185.0,2,2,45.0,2,3797.47
Pattandur Agrahara,1350.0,2,3,68.0,2,5037.04
Budigere,1590.0,3,0,76.16,3,4789.94
Thyagaraja Nagar,3000.0,6,3,180.0,7,6000.0
Brookefield,1560.0,3,2,149.0,4,9551.28
Somasundara Palya,1650.0,3,2,126.0,3,7636.36
Other,1645.0,3,2,87.0,3,5288.75
Hennur Road,1748.0,3,2,103.0,3,5892.45
Channasandra,1200.0,3,1,67.77,3,5647.5
Kengeri Satellite Town,1170.0,2,3,50.0,2,4273.5
Sarjapur  Road,3420.0,4,2,225.0,4,6578.95
Hulimavu,1320.0,2,2,65.0,3,4924.24
Bhoganhalli,1610.0,3,2,84.53,3,5250.31
